track_uri,popularity,danceability,energy,speechiness,instrumentalness,liveness,loudness,tempo,valence
spotify:track:2ByXpiBSvRWyIaPsnU3Bgx,10,0.38,0.0743,0.0433,3.56e-06,"(0.106,)",-15.394,87.24,0.272
spotify:track:4raIKEVNNbYZ9kpJgb1LdT,25,0.604,0.124,0.0422,0.0,"(0.211,)",-8.992,118.19,0.353
spotify:track:6ZpK5ubTNoIAnbh3ZH6oi9,0,0.432,0.69,0.226,0.0,"(0.0666,)",-6.808,91.967,0.353
spotify:track:0uG4W1mvsLHMrjOaxbrEqo,51,0.595,0.497,0.0245,5.04e-05,"(0.108,)",-5.013,140.013,0.289
spotify:track:2uS2q42YqnsS3DUi4WuujW,35,0.539,0.26,0.1,0.695,"(0.345,)",-18.753,119.011,0.104
spotify:track:6NOM5krEHCXXAgMwNnWyZ4,17,0.729,0.825,0.0333,7.99e-06,"(0.284,)",-8.979,133.489,0.895
spotify:track:0ddfJndgfNmZZ820pEF6Yk,0,0.749,0.218,0.0564,0.936,"(0.152,)",-20.895,129.974,0.36
spotify:track:7MUPYb3iQm2elfdjQ56lLe,0,0.404,0.143,0.0431,0.0,"(0.0972,)",-10.287,177.872,0.377
spotify:track:7F3FV9QrNH5aIowqjE16x0,20,0.536,0.733,0.043,0.874,"(0.156,)",-5.812,169.989,0.373
spotify:track:65fpYBrI8o2cfrwf2US4gq,76,0.684,0.619,0.0386,0.0,"(0.122,)",-7.005,125.046,0.284
spotify:track:2jHtrZpn4EodGzAtK2WAxb,40,0.708,0.729,0.0311,0.0,"(0.165,)",-7.618,117.003,0.562
spotify:track:4fNKtwdflhOVPmknNI6OV5,0,0.773,0.0543,0.0565,0.815,"(0.0575,)",-23.775,119.972,0.39
spotify:track:1H02nI0gfr5UdDyrPkXY9o,41,0.796,0.295,0.0462,0.677,"(0.0479,)",-15.099,128.014,0.413
spotify:track:3iW3y326xuRpNVXzOMBZy5,58,0.357,0.827,0.444,0.0213,"(0.493,)",-15.868,152.13,0.103
spotify:track:55laxszz7w1MZAHMcBOifh,21,0.805,0.684,0.0545,0.0,"(0.206,)",-5.302,129.962,0.747
spotify:track:2DBss6XqYyloMu9yOGtYW5,0,0.682,0.634,0.0305,0.000215,"(0.107,)",-7.557,139.978,0.59
spotify:track:7oC3l3d5t5NUDofzIVipYR,0,0.52,0.417,0.209,0.892,"(0.0861,)",-14.186,218.659,0.854
spotify:track:23uBHt6Z45ZCyDsoIoeiuB,0,0.669,0.39,0.269,0.866,"(0.0721,)",-9.996,76.979,0.196
spotify:track:1UPSheNEG37X2gSErAoTYP,37,0.647,0.203,0.0354,0.849,"(0.107,)",-11.331,119.947,0.0511
spotify:track:76vviJBqmRdMMb9u9npgfj,52,0.828,0.37,0.264,0.0,"(0.119,)",-7.446,149.95,0.557
spotify:track:2a9UQRKzLgWQGf4sL5XXXm,60,0.377,0.797,0.061,0.0,"(0.33,)",-7.522,159.287,0.521
spotify:track:3dhpEvVaZ81gUdmQjdNuK8,44,0.8,0.158,0.042,0.00124,"(0.103,)",-10.688,105.023,0.325
spotify:track:0lJ8a4Cl1brPVARa0WLyOX,29,0.408,0.817,0.361,0.917,"(0.28,)",-12.916,96.672,0.0856
spotify:track:2ZfrQqy1drPSgGUXALW6FM,37,0.718,0.431,0.0682,8.65e-06,"(0.15,)",-9.357,124.968,0.516
spotify:track:56Rmib5mhCfiaSJqhLgEdW,43,0.611,0.769,0.112,2.77e-05,"(0.314,)",-4.044,160.014,0.414
spotify:track:1Mtmq7WskNRp5plHhjOdTj,0,0.757,0.545,0.0234,2.34e-06,"(0.162,)",-7.878,95.003,0.403
spotify:track:5SJdCsxHbKILjI72oQb9xh,33,0.334,0.276,0.0333,0.0,"(0.103,)",-9.591,91.52,0.256
spotify:track:62OnJq6wHeTppRMWVw2Yo0,38,0.555,0.532,0.0295,0.0914,"(0.308,)",-8.637,168.123,0.434
spotify:track:0weAUscowxeqDtpCgtbpgp,76,0.881,0.874,0.139,1.14e-06,"(0.154,)",-4.505,107.891,0.858
spotify:track:3mXrh5OgH1RKl8KAp82Hpw,28,0.642,0.783,0.0321,1.82e-05,"(0.0841,)",-5.471,143.762,0.471
spotify:track:1ZGmDs16vtSI0nlxDFljFK,59,0.493,0.947,0.0701,0.0,"(0.345,)",-0.717,137.124,0.656
spotify:track:5erH5r100PHxQGTWNUrxqo,38,0.722,0.223,0.073,0.0,"(0.308,)",-12.038,118.096,0.681
spotify:track:0D1OY0M5A0qD5HGBvFmFid,69,0.275,0.126,0.033,0.000799,"(0.0791,)",-17.077,88.626,0.21
spotify:track:5zHLswJplBXyPstFSSMIOH,71,0.736,0.376,0.0324,3.48e-06,"(0.151,)",-9.48,108.066,0.633
spotify:track:4DOmrSKXmDSM3Xk2AOMP2x,50,0.619,0.385,0.0314,1.88e-05,"(0.0793,)",-10.229,83.95,0.308
spotify:track:0HxDXAUayBZXU8ZaWdBKyc,54,0.421,0.734,0.0511,0.0,"(0.974,)",-8.692,168.772,0.34
spotify:track:5yeuXkukVGuix3vmLu2BPJ,74,0.87,0.279,0.364,1.74e-05,"(0.121,)",-11.134,79.996,0.16
spotify:track:6cLB090nWRtdMYNNPHO6UM,50,0.584,0.347,0.0323,0.0,"(0.131,)",-8.413,82.005,0.488
spotify:track:06T10fEzN8ZCcqzQZYA184,67,0.536,0.89,0.0601,0.00165,"(0.133,)",-5.222,115.998,0.205
spotify:track:3C1wjwYwxLwON2XuVH7xDR,44,0.536,0.257,0.034,0.895,"(0.109,)",-13.146,74.996,0.0477
spotify:track:1BNxrcb59Ie5Wmv5MG0sOR,0,0.539,0.424,0.0406,0.0,"(0.108,)",-9.361,118.071,0.17
spotify:track:6QTvkIUU6qlxKbzqxYbrqh,43,0.375,0.671,0.0577,0.000159,"(0.0507,)",-9.194,200.034,0.216
spotify:track:5cm4TAuPmAT1waXKcxK3E6,49,0.427,0.836,0.0347,0.0,"(0.177,)",-3.835,142.99,0.279
spotify:track:4lUmnwRybYH7mMzf16xB0y,69,0.596,0.65,0.337,0.0,"(0.14,)",-5.167,133.997,0.188
spotify:track:468OIV1LzYrm3rluVKl8AU,44,0.583,0.804,0.0331,0.0,"(0.0487,)",-2.993,134.036,0.654
spotify:track:721qvF9BwEo8Bso0Y8gBbn,37,0.784,0.254,0.0547,0.925,"(0.131,)",-17.967,120.035,0.738
spotify:track:3OSQERQZ9WFocpiXZUXAnK,35,0.467,0.17,0.0397,0.0,"(0.115,)",-12.015,112.111,0.269
spotify:track:4356Typ82hUiFAynbLYbPn,84,0.663,0.861,0.109,0.0,"(0.082,)",-3.398,119.963,0.654
spotify:track:7DQrPQ8VGHmdHrq5rr55dE,17,0.478,0.283,0.0968,1.66e-05,"(0.118,)",-14.489,119.07,0.349
spotify:track:4VuS959DSpr82t3qBqCrWG,78,0.589,0.242,0.0442,0.0,"(0.0887,)",-10.517,89.749,0.257
spotify:track:7El5DAI7Wxpw6XhXwO47sZ,0,0.691,0.159,0.0635,0.826,"(0.108,)",-11.277,80.002,0.148
spotify:track:7xZa00kpFR3r7UqeczbVPE,52,0.464,0.954,0.083,3.18e-05,"(0.313,)",-4.536,155.899,0.758
spotify:track:2YGWxCy3yIld12OHCH1TiG,28,0.567,0.725,0.235,0.0,"(0.0399,)",-6.687,149.424,0.728
spotify:track:1QbQL5m30YNvukitIqAnFG,64,0.686,0.609,0.0444,0.00015,"(0.113,)",-11.469,127.736,0.719
spotify:track:1huvTbEYtgltjQRXzrNKGi,76,0.806,0.608,0.0659,0.0,"(0.635,)",-7.008,95.049,0.849
spotify:track:4ulbyn3JCTiOLOMnd2oXVN,10,0.342,0.192,0.0286,0.0061,"(0.113,)",-16.306,94.734,0.364
spotify:track:0bfeSh4XklxK9L13qckJUu,39,0.589,0.191,0.0373,0.926,"(0.0977,)",-15.056,69.989,0.301
spotify:track:3XzhyJvcEb5Pu4eQ5xvWJX,29,0.794,0.725,0.095,0.00965,"(0.104,)",-9.859,100.015,0.409
spotify:track:3yHylnq5zVIjwvpE8j2Fvm,0,0.529,0.379,0.0326,0.0,"(0.112,)",-6.85,112.752,0.766
spotify:track:4pxtfrUymcQmdPHssboxwd,0,0.756,0.871,0.0781,0.0,"(0.219,)",-4.596,115.055,0.744
spotify:track:6ekpIHEIseE7eSd4oZjpxZ,0,0.265,0.239,0.033,6e-05,"(0.108,)",-8.86,163.188,0.204
spotify:track:3m0y8qLoznUYi73SUBP8GI,67,0.788,0.846,0.0372,0.000281,"(0.26,)",-5.017,115.636,0.738
spotify:track:5pmvG84bX7ltmdnPbLbs0z,51,0.178,0.213,0.0387,0.0014,"(0.111,)",-13.745,85.445,0.131
spotify:track:1UEQUcL0XEpX3WLNFvv4uM,41,0.554,0.82,0.0486,1.87e-06,"(0.204,)",-6.156,120.893,0.372
spotify:track:7ewpQHhYDb2QDVMooQhPG4,0,0.145,0.114,0.048,0.721,"(0.0992,)",-15.88,49.621,0.145
spotify:track:2NgJAVWv4bgItr7gqsbxlq,13,0.446,0.0947,0.0493,0.929,"(0.113,)",-20.487,67.791,0.0992
spotify:track:2m6Ko3CY1qXNNja8AlugNc,80,0.559,0.559,0.0358,0.0,"(0.138,)",-6.425,72.498,0.338
spotify:track:6YQT5luUxB6JwQdd8e7jbf,60,0.748,0.486,0.0621,0.0,"(0.0762,)",-8.926,122.025,0.355
spotify:track:6eZepRfg201eTOlbire06i,37,0.361,0.155,0.0341,0.0,"(0.11,)",-11.435,84.292,0.219
spotify:track:7McEpdPOkogq5pmp8gjTn9,21,0.476,0.422,0.0261,0.0,"(0.0842,)",-5.708,136.019,0.198
spotify:track:09mEdoA6zrmBPgTEN5qXmN,90,0.461,0.593,0.0356,0.0,"(0.307,)",-4.954,134.17,0.175
spotify:track:1h9D7iJWgfqTLXGSPTUXJX,0,0.854,0.428,0.0349,6.54e-05,"(0.101,)",-8.685,112.959,0.738
spotify:track:1CJJ2EFKRybboFI5gaOm2R,55,0.554,0.0527,0.0419,0.909,"(0.0738,)",-31.084,78.993,0.27
spotify:track:3dnuwPEfSXBAlvP8fG9Pyv,0,0.782,0.808,0.0291,0.0,"(0.161,)",-8.374,104.983,0.971
spotify:track:26wLOs3ZuHJa2Ihhx6QIE6,76,0.756,0.448,0.0404,3.87e-06,"(0.11,)",-2.993,139.031,0.431
spotify:track:3D8AEkBIlglH7t12iEfuoh,33,0.448,0.659,0.029,0.0,"(0.107,)",-4.441,135.975,0.344
spotify:track:15p4zvWigjysxyDwabL8Gw,0,0.748,0.401,0.0949,0.000149,"(0.284,)",-15.08,96.366,0.807
spotify:track:4XhElUi1UJucxdqVa6HhkB,0,0.635,0.526,0.0281,0.00347,"(0.12,)",-8.254,126.07,0.173
spotify:track:4xl9cBtUGiK0e9aX18ojke,33,0.459,0.788,0.157,0.0,"(0.194,)",-4.707,94.326,0.349
spotify:track:2eLd3S0QgshopLhrcr3QOw,13,0.565,0.713,0.0411,0.0,"(0.32,)",-5.846,123.992,0.292
spotify:track:6lYBnvAEk4Cgk35LKDSaRL,9,0.475,0.978,0.111,0.0,"(0.216,)",-2.896,92.561,0.758
spotify:track:19JzJOMs4wkuKxY8WEOMea,8,0.79,0.133,0.0915,0.808,"(0.111,)",-9.365,69.997,0.422
spotify:track:21YnmkSDhUkmkkni22Svc4,0,0.622,0.709,0.0669,0.0,"(0.126,)",-7.32,140.018,0.488
spotify:track:2ZTCl6wQMDSMfY4s8GHZdj,67,0.607,0.281,0.0258,0.000123,"(0.29,)",-12.632,134.977,0.468
spotify:track:5nFKeFQ2ppnaFuYMksdC5t,0,0.454,0.45,0.0509,0.0,"(0.111,)",-6.395,124.936,0.155
spotify:track:6cx793BD5B7ICr4umAt1Ds,0,0.433,0.739,0.0748,0.0,"(0.193,)",-3.22,173.258,0.779
spotify:track:7pNCxMrF58vlyRiMluiCgU,35,0.491,0.242,0.0595,0.835,"(0.0819,)",-18.298,84.303,0.145
spotify:track:3d8KxW5lryP3se5mRtSOZ8,38,0.492,0.716,0.0876,0.0,"(0.3,)",-5.652,82.724,0.964
spotify:track:2Fn01AIMyHbha2ceNQeOqw,63,0.58,0.491,0.0251,0.0,"(0.121,)",-6.462,76.009,0.425
spotify:track:4LmCHtTRqqoIJ6SAzaCyyT,4,0.662,0.41,0.0325,0.0,"(0.0827,)",-9.164,125.985,0.33
spotify:track:6h0zn0yOUztIJjtBYVCZom,0,0.526,0.855,0.0386,0.000306,"(0.15,)",-4.374,130.112,0.427
spotify:track:2YVCkTYJpv5jelYrHYoEG8,62,0.655,0.786,0.034,5.99e-05,"(0.124,)",-4.451,113.964,0.378
spotify:track:2QcjNoNPdkYy0RqPFoRKrk,48,0.659,0.645,0.0688,0.0,"(0.139,)",-5.682,95.983,0.461
spotify:track:1dmxpZEJUyxglqyuo3DqGh,44,0.5,0.864,0.0465,0.000667,"(0.164,)",-3.69,163.956,0.658
spotify:track:4j9TBVRJVzEPG6wjALFyMt,45,0.674,0.616,0.155,0.0,"(0.222,)",-5.365,63.114,0.478
spotify:track:6m8pXPn3Uxz9o0VWfWpcP5,0,0.695,0.348,0.0521,0.326,"(0.111,)",-7.998,150.127,0.124
spotify:track:3YNMHA6FqeqWzZyw0JVyIi,62,0.586,0.439,0.0296,2.78e-05,"(0.103,)",-9.096,120.032,0.428
spotify:track:7miTRjmHQopc82vB02fhV0,0,0.712,0.831,0.138,5.17e-05,"(0.112,)",-8.567,127.865,0.109
spotify:track:2XkDm5m2vPowecEAAR5gmb,66,0.765,0.484,0.0738,0.0,"(0.12,)",-6.96,80.003,0.507
spotify:track:65Xycqq3KSaLmEIbWszegR,46,0.702,0.664,0.0412,0.0,"(0.248,)",-5.225,126.019,0.57
spotify:track:506O2O13slCAUEo6w8aqr8,2,0.755,0.0625,0.0555,0.816,"(0.178,)",-24.694,114.984,0.462
spotify:track:6HA97v4wEGQ5TUClRM0XLc,0,0.466,0.438,0.0608,5.62e-06,"(0.113,)",-12.858,193.1,0.587
spotify:track:1GfwrTKOzOxK2cfPcrMyuP,47,0.378,0.679,0.0408,0.000275,"(0.11,)",-6.28,132.046,0.129
spotify:track:4oeifMGU4EFEoCb8iuHUzv,7,0.614,0.146,0.0849,0.0,"(0.0908,)",-10.505,107.874,0.63
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,75,0.82,0.852,0.166,5.94e-06,"(0.0907,)",-2.567,109.036,0.82
spotify:track:3aAUGib9I95qG0FEcaWKm1,61,0.595,0.292,0.0454,0.0,"(0.152,)",-10.499,129.63,0.526
spotify:track:4moXJ0WFWXTDg4EcmIUttM,69,0.871,0.708,0.0684,2.47e-05,"(0.182,)",-6.591,126.031,0.565
spotify:track:1qf82BwoRe9zdLvyvx7oGP,43,0.796,0.868,0.0992,0.00024,"(0.115,)",-5.774,124.981,0.586
spotify:track:7xtsuU7WlDNmTzUQ32oQ7r,61,0.639,0.34,0.0604,0.0,"(0.169,)",-12.185,115.034,0.333
spotify:track:3opvzEeKvkWEKi0TV2ePbC,42,0.618,0.842,0.0492,0.000384,"(0.276,)",-5.104,94.996,0.675
spotify:track:47w52DhNhqqYe0oOxIjVDO,40,0.737,0.537,0.0309,2.04e-05,"(0.228,)",-6.653,90.016,0.643
spotify:track:2kknWp81jAzFNxu4zKoBqk,41,0.592,0.153,0.0873,0.934,"(0.082,)",-15.263,155.837,0.269
spotify:track:1kqVSbwdlNKsPGv0aehcAZ,0,0.58,0.725,0.0273,0.0,"(0.107,)",-5.124,93.014,0.369
spotify:track:1yqjolxxl6Irjyoc4YDhxC,33,0.59,0.322,0.0318,0.894,"(0.104,)",-16.091,79.992,0.118
spotify:track:2RzJwBCXsS1VnjDm2jKKAa,63,0.55,0.444,0.0292,0.0,"(0.187,)",-7.588,120.179,0.0438
spotify:track:09oZ9eXQ2fo6YDrPzJqAoP,70,0.729,0.545,0.0316,0.000274,"(0.369,)",-7.818,103.012,0.514
spotify:track:2sBR4bPZoFmvZzpz1O8NlJ,48,0.762,0.801,0.046,0.0,"(0.111,)",-5.255,146.742,0.787
spotify:track:5BhEJz8HuJttbVbKNJ3NFO,48,0.86,0.144,0.0718,2.61e-05,"(0.121,)",-14.683,137.192,0.508
spotify:track:5Tb6kz7N9We6SZckcWOLSU,2,0.669,0.981,0.102,3.05e-05,"(0.548,)",-2.143,143.964,0.802
spotify:track:1MdjZzEInrmDBXf8zs0nKS,75,0.658,0.539,0.026,0.0106,"(0.106,)",-12.051,125.041,0.536
spotify:track:6ix0SApsNi4TAZE5zDTfMj,0,0.469,0.904,0.131,0.0,"(0.372,)",-3.525,149.247,0.822
spotify:track:5h68UTytwmTJDwoGbqLwzV,55,0.696,0.677,0.0369,0.000273,"(0.0508,)",-7.812,150.034,0.351
spotify:track:5WLaJoYalaASb9JB7Yk5U6,62,0.313,0.941,0.133,0.0,"(0.363,)",-1.741,178.061,0.35
spotify:track:11nqw7Ax8rcIIeLI4rjpvS,30,0.657,0.124,0.0276,0.771,"(0.0954,)",-20.733,140.0,0.083
spotify:track:7rxFWKinliYSzSsrIdwsnz,0,0.823,0.161,0.111,0.921,"(0.0877,)",-16.902,130.897,0.964
spotify:track:655HjEK4nNzceomQVpNzgN,62,0.652,0.612,0.177,0.000184,"(0.245,)",-7.897,140.056,0.513
spotify:track:34MqDD3411uJQvXsqpZv3D,60,0.833,0.642,0.0611,5.06e-06,"(0.251,)",-6.338,86.017,0.584
spotify:track:2ysyo6wAa26wuyx6Y6Z8AB,36,0.368,0.515,0.228,3.27e-05,"(0.535,)",-10.613,137.775,0.37
spotify:track:2dZuwNKhdAw6Ofx30nS9Gk,22,0.292,0.078,0.0323,0.0,"(0.0957,)",-15.154,80.872,0.301
spotify:track:3yJ2eboERY4HroE22RG7c2,45,0.435,0.877,0.0424,5.82e-06,"(0.141,)",-3.101,139.9,0.378
spotify:track:3IpFv7rsikB3Tv4CS0jtQi,46,0.764,0.567,0.0366,0.877,"(0.179,)",-6.893,125.033,0.473
spotify:track:6cfiqiu62wEI8QYuW0C4ih,0,0.663,0.894,0.0569,0.0,"(0.144,)",-4.514,130.026,0.606
spotify:track:2GiFSPEnjXiHfQtQOuuLly,0,0.719,0.0926,0.112,1.62e-06,"(0.0692,)",-16.385,62.979,0.293
spotify:track:0DonMSU7U56TffH5AJ5xeK,15,0.503,0.374,0.0355,0.0,"(0.103,)",-11.024,74.055,0.191
spotify:track:0q7hWEmXW4wFGo4u1RrriA,40,0.651,0.293,0.0286,0.553,"(0.326,)",-13.996,119.969,0.0754
spotify:track:10IABWdXBBQenWp09mIWMw,21,0.47,0.183,0.0513,0.839,"(0.118,)",-21.284,184.179,0.13
spotify:track:16b3eg4yJ1UTJk8lupxaKc,33,0.828,0.346,0.0598,1.27e-06,"(0.0562,)",-6.46,135.051,0.812
spotify:track:0vG5JpHoIPEPpDP2mV5np3,35,0.406,0.121,0.0527,0.954,"(0.0982,)",-20.98,112.14,0.283
spotify:track:20ORwCJusz4KS2PbTPVNKo,65,0.687,0.71,0.0522,3.71e-06,"(0.0689,)",-5.84,79.235,0.886
spotify:track:3WFsgPXDeNbrV63g6Ua8yv,31,0.39,0.27,0.0308,0.00227,"(0.111,)",-10.673,125.177,0.32
spotify:track:5vozKoZihL7dAR6BG9HA23,34,0.423,0.158,0.0534,0.944,"(0.0919,)",-18.127,112.054,0.257
spotify:track:1fDW7oxsfRjCcWhpZnaAme,0,0.51,0.796,0.0445,0.00166,"(0.365,)",-5.158,83.992,0.741
spotify:track:4XLu3tTSZiPFVC9mmuR6Zp,59,0.732,0.436,0.117,0.0,"(0.108,)",-7.409,94.852,0.475
spotify:track:5euumi7eqEgmxvCIJw2pSp,75,0.707,0.768,0.0323,0.000292,"(0.169,)",-7.072,139.985,0.832
spotify:track:0jllH0usRFD4LJkJnGK9Lf,65,0.657,0.355,0.0714,0.000427,"(0.123,)",-12.044,74.99,0.0808
spotify:track:7gEw6TDaj60NOibnidPBix,56,0.896,0.406,0.11,0.0,"(0.0578,)",-8.326,127.088,0.964
spotify:track:3gnc0simp5IpXLUKCcEehE,36,0.83,0.152,0.109,0.908,"(0.105,)",-10.47,85.023,0.554
spotify:track:1qDpiJRazdFxAfFZIVWy12,46,0.639,0.449,0.028,0.0,"(0.105,)",-6.155,74.924,0.291
spotify:track:6MNPOhGO5dv15nqei7GN0D,0,0.434,0.723,0.0335,0.0,"(0.125,)",-3.748,160.872,0.412
spotify:track:1irAU9T3JA8TupHdgC2yR9,5,0.591,0.192,0.0395,0.355,"(0.0925,)",-17.677,120.065,0.139
spotify:track:1EBGIFsnQ7MW06i637xlKY,40,0.84,0.313,0.0352,0.82,"(0.163,)",-17.626,100.004,0.799
spotify:track:1LOuZmemeDN1SkJc9EemFI,44,0.537,0.691,0.0705,0.0,"(0.584,)",-4.065,127.86,0.572
spotify:track:2mRMcwDCNyYvBXaoUxmsmE,64,0.518,0.773,0.0468,3.61e-06,"(0.126,)",-7.454,147.937,0.526
spotify:track:4x4Nx7y7f4dZ2Bp3veS1kA,37,0.663,0.519,0.0621,0.0,"(0.363,)",-7.01,87.841,0.635
spotify:track:2KMvTSPGWneLJhT3mqMn6j,38,0.505,0.284,0.0351,0.0,"(0.156,)",-8.675,119.367,0.502
spotify:track:5gW3kI83886nVV9apaFLWu,59,0.919,0.478,0.156,0.0,"(0.134,)",-6.697,115.03,0.799
spotify:track:5VHWPFNluP4fKWXWuH3pRM,31,0.51,0.349,0.0293,0.0,"(0.103,)",-8.225,85.812,0.355
spotify:track:1JcjOWpaQr2crUaJj2kRYQ,49,0.48,0.56,0.0373,0.0,"(0.168,)",-5.196,146.41,0.167
spotify:track:1i8385MCza4qRvkYiiFPm2,0,0.618,0.628,0.0364,1.23e-06,"(0.189,)",-5.782,98.994,0.255
spotify:track:0L6qdakVFY19xmlUM9awCQ,53,0.746,0.446,0.139,0.899,"(0.108,)",-11.021,88.033,0.25
spotify:track:2zSnnXvex1yMcPUn4mg27H,55,0.453,0.228,0.0444,1.32e-06,"(0.193,)",-13.907,127.497,0.471
spotify:track:50nfwKoDiSYg8zOCREWAm5,89,0.788,0.859,0.0856,0.0,"(0.0424,)",-2.724,141.02,0.822
spotify:track:5LoQHy7zpPYQCJnoqEQRFt,8,0.708,0.307,0.051,0.874,"(0.109,)",-12.03,98.02,0.738
spotify:track:4k9rdBjThAkWE6dkGRT3a2,34,0.555,0.223,0.0302,0.216,"(0.135,)",-15.17,110.712,0.299
spotify:track:7c5lMuvtz2gddhDyG5MjB6,53,0.544,0.738,0.04,0.00138,"(0.0497,)",-9.587,117.826,0.375
spotify:track:2lCii9ugWIOMGLKO5dj5WP,21,0.608,0.785,0.0311,0.0,"(0.158,)",-2.976,114.985,0.376
spotify:track:0BUoLE4o9eVahDHvTqak67,67,0.648,0.622,0.0428,5.97e-05,"(0.109,)",-6.063,88.684,0.51
spotify:track:108Jyy3f1vG8v6KeGQYHtb,0,0.503,0.231,0.0463,1.5e-06,"(0.191,)",-12.25,114.305,0.22
spotify:track:4JSWjGFX96e5VzRcXo3tE0,6,0.588,0.622,0.0303,0.000633,"(0.2,)",-5.535,107.942,0.229
spotify:track:1eBvOZBzpv1p3nTGI0oHZ1,46,0.636,0.154,0.058,0.916,"(0.119,)",-17.318,123.793,0.245
spotify:track:5iNFeUcMGxL0wn2SkqUex9,0,0.76,0.703,0.054,0.0,"(0.0913,)",-5.412,95.997,0.57
spotify:track:0NkPcfarugpX2OZutVlR7R,29,0.72,0.485,0.0554,4.42e-05,"(0.116,)",-11.316,129.123,0.357
spotify:track:6eDApnV9Jdb1nYahOlbbUh,74,0.691,0.853,0.0372,7.13e-05,"(0.082,)",-2.528,145.999,0.762
spotify:track:1y1sChqjzdNWzwdHQADMrR,64,0.496,0.863,0.0381,0.0,"(0.639,)",-4.153,110.018,0.243
spotify:track:6NV8bM1StHDcWMoTVWix1J,58,0.732,0.462,0.0363,0.0,"(0.176,)",-7.963,121.061,0.518
spotify:track:0QJqwbSleB55yUd8RnBCE5,53,0.756,0.559,0.0737,0.0,"(0.105,)",-6.502,142.056,0.605
spotify:track:4hBK4mj2SRoiJKXGfCR0TQ,40,0.44,0.217,0.0412,0.0,"(0.113,)",-10.537,126.794,0.345
spotify:track:3zmS23swrDKQGPIr20Ldl9,45,0.629,0.756,0.299,0.0,"(0.304,)",-6.214,140.08,0.589
spotify:track:2GfEADLRSFExSLqIhDLQ25,30,0.727,0.0847,0.0533,0.816,"(0.0875,)",-20.258,130.014,0.363
spotify:track:2Oehrcv4Kov0SuIgWyQY9e,0,0.327,0.71,0.0547,9e-05,"(0.28,)",-2.928,179.561,0.416
spotify:track:3tThB1cgFVkGizjFRG7DH5,32,0.67,0.769,0.0331,0.0,"(0.107,)",-4.373,92.934,0.631
spotify:track:2yiZyjMEByt9sJBZWnWaDR,50,0.571,0.87,0.0644,6.57e-06,"(0.0564,)",-3.877,172.716,0.811
spotify:track:01sroow2RIpbhxocUB94US,47,0.533,0.368,0.0282,0.0,"(0.102,)",-8.422,111.699,0.25
spotify:track:2XmEDW2SUbYYt5o2cxSEz4,49,0.674,0.564,0.114,0.6,"(0.784,)",-12.6,160.028,0.658
spotify:track:7h5crXBSY5SSpXRIlklv74,65,0.788,0.247,0.0653,0.0,"(0.198,)",-18.298,102.957,0.545
spotify:track:0lr8ydMssPbaVAqFwa9Y6H,6,0.672,0.332,0.0307,0.0,"(0.117,)",-9.488,118.945,0.465
spotify:track:0MMyJUC3WNnFS1lit5pTjk,85,0.695,0.575,0.116,0.0,"(0.0614,)",-6.334,163.929,0.699
spotify:track:3dglCYsVMjPbDlU2CC9Vq7,55,0.392,0.423,0.0348,0.0,"(0.117,)",-7.813,113.537,0.288
spotify:track:5zdX61XxwYC4PYaPiLtnxq,41,0.549,0.0814,0.0924,0.934,"(0.0941,)",-17.169,102.383,0.0369
spotify:track:4xqrdfXkTW4T0RauPLv3WA,89,0.357,0.425,0.0333,0.0,"(0.322,)",-7.301,102.078,0.27
spotify:track:5ZdrNnYV5VZWds4WXKf8kf,65,0.522,0.964,0.095,0.000389,"(0.0387,)",-2.645,170.944,0.51
spotify:track:3ysMtj2F84pH58c2qPobau,31,0.554,0.277,0.0299,0.515,"(0.0625,)",-9.96,114.633,0.193
spotify:track:0rTV5WefWd1J3OwIheTzxM,70,0.9,0.4,0.124,0.0,"(0.0876,)",-8.443,136.001,0.338
spotify:track:4BBuI2PcsWliDHON40A6w2,0,0.594,0.404,0.034,0.943,"(0.338,)",-8.338,79.995,0.309
spotify:track:1Y3LN4zO1Edc2EluIoSPJN,94,0.551,0.55,0.0286,0.0,"(0.202,)",-5.339,101.19,0.342
spotify:track:2ehOxBZW49GQRMSlZhvM39,11,0.505,0.0606,0.114,0.0,"(0.158,)",-15.638,75.873,0.466
spotify:track:55tfKBrYphNr4sjTeHqtc8,34,0.806,0.905,0.294,0.0,"(0.324,)",-4.363,124.001,0.524
spotify:track:21oJ1K99GBJrE2GVQGVjA0,62,0.486,0.419,0.0563,6.59e-05,"(0.096,)",-6.415,119.065,0.227
spotify:track:1P9q3hhI8hGyc1Gc2L0Z7R,34,0.429,0.693,0.0323,0.000565,"(0.0906,)",-8.821,106.676,0.3
spotify:track:3PUa8yeW9CgNkrE6pu8CtN,42,0.702,0.162,0.0514,0.912,"(0.113,)",-19.994,141.947,0.103
spotify:track:7BZh7H1a87oB9hdkIbQzEz,36,0.717,0.209,0.0825,0.819,"(0.345,)",-13.514,82.054,0.207
spotify:track:4O44XcSyYrDUkNcKqi9aAl,43,0.39,0.142,0.0311,0.691,"(0.127,)",-12.748,75.384,0.12
spotify:track:5BbAbnlNW3JfGGwG0Hkei9,56,0.76,0.322,0.0485,0.927,"(0.0855,)",-13.638,160.028,0.184
